#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000309033	6022	260	0.32477	5.9126989364624025	1	0.999212	coding
ENST00000309096	1385	172	0.37679	9.618570137023926	-1	0.187749	noncoding
ENST00000309315	5228	921	0.40701	6.678035926818848	1	1	coding
ENST00000309794	3814	457	0.36816	6.63409938812256	1	1	coding
ENST00000309863	6909	1685	0.43900999999999996	5.100583457946777	1	1	coding
ENST00000309955	14612	481	0.3618	8.1852445602417	1	1	coding
ENST00000310078	8677	563	0.33906000000000003	8.818646430969238	1	1	coding
ENST00000310118	2913	909	0.42368	5.077563667297362	1	1	coding
ENST00000310144	1331	407	0.44559999999999994	7.110694313049316	1	1	coding
ENST00000310454	6041	728	0.41354	7.57700138092041	1	1	coding
ENST00000310528	14161	334	0.28165000000000007	5.1140542984008786	1	0.999971	coding
ENST00000310614	1500	213	0.33959000000000006	9.03925724029541	1	0.951513	coding
ENST00000310837	1120	31	0.30938	5.7477521896362305	-1	0.0468617	noncoding
ENST00000311066	7279	1719	0.45833	7.024014854431152	1	1	coding
ENST00000311089	2312	78	0.40442	4.9744577407836905	1	0.245466	noncoding
ENST00000311117	7782	1859	0.44091	7.408075904846191	1	1	coding
ENST00000311151	4603	573	0.3849	5.953054618835449	1	1	coding
ENST00000311481	1901	202	0.40075999999999995	5.55444278717041	1	0.99837	coding
ENST00000311502	3104	730	0.44267	5.112292289733887	1	1	coding
ENST00000311528	2187	212	0.32233	11.652612113952639	1	0.665434	coding
ENST00000311630	5927	287	0.29691	8.012662696838383	1	0.994185	coding
ENST00000311806	4517	528	0.39298	6.030014610290528	1	1	coding
ENST00000312123	4320	1440	0.46903	5.0784730911254865	1	1	coding
ENST00000312196	2286	522	0.44329999999999997	8.403083229064944	1	1	coding
ENST00000312263	3186	861	0.46245	5.141962242126463	1	1	coding
ENST00000312373	3254	294	0.29368	4.660251808166504	1	0.999924	coding
ENST00000312912	4667	1322	0.47871	8.403276634216311	1	1	coding
ENST00000313269	1968	372	0.41693	5.2099416732788075	1	1	coding
ENST00000314088	1668	131	0.36444	11.049639320373537	1	0.407044	noncoding
ENST00000314138	4535	149	0.3014	11.002835273742676	1	0.261749	noncoding
ENST00000314289	2921	191	0.29961000000000004	6.594141578674317	1	0.917066	coding
ENST00000314423	2188	687	0.46565	9.029522514343263	1	1	coding
ENST00000314527	9578	412	0.29367000000000004	5.013108253479003	1	1	coding
ENST00000314595	3785	1175	0.50019	6.4428930282592765	1	1	coding
ENST00000314607	7366	1549	0.44604999999999995	6.455227088928221	1	1	coding
ENST00000314616	6404	1727	0.47074	4.807805824279785	1	1	coding
ENST00000315273	5582	962	0.42262	6.062469673156738	1	1	coding
ENST00000315285	5268	617	0.40693999999999997	9.670660591125486	1	1	coding
ENST00000315368	2635	809	0.50198	5.364884757995605	1	1	coding
ENST00000315571	3814	346	0.30721	4.741076850891113	1	0.999997	coding
ENST00000315580	1023	238	0.4249	10.865517616271973	1	0.997913	coding
ENST00000315588	3590	201	0.27851000000000004	5.857053565979004	1	0.958767	coding
ENST00000315596	7472	1448	0.44537	8.673979377746583	1	1	coding
ENST00000315713	884	237	0.46113	9.791409873962401	1	0.999677	coding
ENST00000315717	1410	301	0.40793999999999997	6.843323707580566	1	0.999992	coding
ENST00000315758	2170	339	0.47198999999999997	8.919668388366702	1	1	coding
ENST00000316005	2632	605	0.4607899999999999	9.5138090133667	1	1	coding
ENST00000316045	8345	1484	0.41892	9.380617332458495	1	1	coding
ENST00000316409	1409	195	0.34779000000000004	11.35799160003662	1	0.779086	coding
ENST00000316999	2403	441	0.42953	9.023849296569825	1	1	coding
ENST00000317357	6225	874	0.4062	7.767411994934083	1	1	coding
ENST00000317560	1359	304	0.42945	7.791213798522949	1	0.999993	coding
ENST00000317571	4896	584	0.40125	6.587264060974121	1	1	coding
ENST00000317615	1070	265	0.41962000000000005	6.606702995300293	1	0.999956	coding
ENST00000317799	1997	475	0.46217	9.446181678771975	1	1	coding
ENST00000318063	3990	531	0.31254000000000004	8.354667472839356	1	1	coding
ENST00000318522	5546	982	0.45277	5.959079551696779	1	1	coding
ENST00000318524	3513	834	0.40982999999999997	8.838760566711429	1	1	coding
ENST00000318999	2611	301	0.37270000000000003	9.953999137878416	1	0.999466	coding
ENST00000319006	1199	338	0.46107999999999993	6.355986213684082	1	1	coding
ENST00000319027	2061	311	0.35977000000000003	9.844016075134277	1	0.9994	coding
ENST00000319449	2636	709	0.48999	5.5425634384155265	1	1	coding
ENST00000319942	1448	332	0.44982999999999995	4.889824485778808	1	1	coding
ENST00000320280	3766	198	0.29368	9.041578102111817	1	0.733912	coding
ENST00000320393	3668	393	0.39881	5.8922937393188475	1	1	coding
ENST00000320717	4840	670	0.40642999999999996	7.8485906600952156	1	1	coding
ENST00000320892	5720	293	0.30175	5.90729923248291	1	0.999668	coding
ENST00000320963	1750	336	0.45205	4.318251609802247	1	1	coding
ENST00000320985	5423	1125	0.45653000000000005	4.871920204162596	1	1	coding
ENST00000321250	3163	132	0.32782999999999995	5.552908134460449	1	0.654516	coding
ENST00000321341	9031	585	0.35371	7.524425315856934	1	1	coding
ENST00000322030	2927	278	0.43358	4.121190834045408	1	0.999999	coding
ENST00000322157	4309	920	0.42506999999999995	5.486633872985839	1	1	coding
ENST00000322536	3217	876	0.46401000000000003	8.718527030944824	1	1	coding
ENST00000322776	1560	465	0.44955	8.512743949890137	1	1	coding
ENST00000322831	1219	207	0.47116	4.15523738861084	1	0.999827	coding
ENST00000322887	2700	614	0.44649	6.460854148864747	1	1	coding
ENST00000322897	3559	313	0.43437000000000003	5.29980411529541	1	1	coding
ENST00000323011	2728	786	0.47053999999999996	4.641210746765137	1	1	coding
ENST00000323064	2382	718	0.37764999999999993	8.867255592346194	1	1	coding
ENST00000323116	7315	1178	0.41675	6.516044807434082	1	1	coding
ENST00000323213	889	191	0.45905000000000007	7.639694786071778	-1	0.205428	noncoding
ENST00000323345	887	267	0.42975	10.612221336364744	1	0.999653	coding
ENST00000323460	6244	756	0.37031000000000003	9.303448677062985	1	1	coding
ENST00000323557	4743	438	0.30816	5.902467918395996	1	1	coding
ENST00000323570	4399	294	0.32519	8.117165946960448	1	0.998646	coding
ENST00000323688	1905	421	0.44179999999999997	5.028625297546387	1	1	coding
ENST00000323699	2032	324	0.3829	6.9712114334106445	1	0.999993	coding
ENST00000324198	9277	689	0.33509999999999995	7.549036598205567	1	1	coding
ENST00000324219	7970	1385	0.36341	6.956888008117676	1	1	coding
ENST00000324306	9403	564	0.32429	6.597381401062012	1	1	coding
ENST00000324559	6742	914	0.38517	6.367183494567871	1	1	coding
ENST00000324778	906	266	0.47501000000000004	7.671126747131349	-1	0.474738	noncoding
ENST00000324849	4519	398	0.36749	5.371307563781738	1	1	coding
ENST00000324856	8595	2286	0.41502	6.236112785339355	1	1	coding
ENST00000325006	5049	612	0.40077	7.132463645935059	1	1	coding
ENST00000325278	2355	348	0.46796000000000004	9.380423927307131	1	1	coding
ENST00000325495	2477	731	0.43453	8.844046974182131	1	1	coding
ENST00000325680	8195	2147	0.46437	6.117603492736816	1	1	coding
ENST00000325805	9009	942	0.37554	8.957124519348145	1	1	coding
ENST00000326181	3683	671	0.44267	6.771081352233887	1	1	coding
ENST00000326335	3705	668	0.45795	6.870208549499512	1	1	coding
ENST00000326639	4847	915	0.41942	7.331797981262207	1	1	coding
ENST00000326648	9006	1412	0.38792	8.242621421813965	1	1	coding
ENST00000327134	6139	525	0.37421000000000004	5.6948350906372065	1	1	coding
ENST00000327284	2700	686	0.45237	6.4174291610717775	1	1	coding
ENST00000327381	20241	651	0.30576000000000003	8.082417488098145	1	1	coding
ENST00000328085	1084	351	0.42658999999999997	9.480994606018069	1	0.999998	coding
ENST00000328195	2507	276	0.37954999999999994	7.087674522399902	1	0.999872	coding
ENST00000328724	4045	541	0.3741	8.828445625305175	1	1	coding
ENST00000328834	2772	745	0.45642	7.94800090789795	1	1	coding
ENST00000329276	1913	595	0.47431	9.244460105895993	1	1	coding
ENST00000329654	3998	737	0.42303	5.085975837707519	1	1	coding
ENST00000329992	2119	334	0.37775	10.061274528503418	1	0.999892	coding
ENST00000330276	11202	684	0.32498	5.26211986541748	1	1	coding
ENST00000330398	1093	156	0.43421	7.983522987365723	1	0.952769	coding
ENST00000331242	3702	761	0.48291	4.496441841125488	1	1	coding
ENST00000331479	1562	108	0.39953000000000005	6.560549736022949	1	0.478705	noncoding
ENST00000332180	5791	1174	0.44873	7.096427726745605	1	1	coding
ENST00000333082	3686	272	0.37206	5.420018577575683	1	0.999957	coding
ENST00000333703	4710	1038	0.47540000000000004	4.853788566589355	1	1	coding
ENST00000333725	6114	707	0.34907	6.4037878036499025	1	1	coding
ENST00000333926	2375	109	0.29618	9.195528602600099	1	0.121263	noncoding
ENST00000333942	3133	619	0.44095	5.871661186218262	1	1	coding
ENST00000334121	6699	625	0.26982	10.202331352233887	1	0.999934	coding
ENST00000334163	3777	535	0.41675	6.8848161697387695	1	1	coding
ENST00000334192	4064	835	0.40814	7.118026542663575	1	1	coding
ENST00000334220	2813	454	0.43865000000000004	9.104886054992676	1	1	coding
ENST00000334352	3004	824	0.45027	6.503426551818847	1	1	coding
ENST00000334379	1843	464	0.43345	7.652313041687012	1	1	coding
ENST00000334512	7615	1068	0.3851	7.090686988830566	1	1	coding
ENST00000334635	4222	293	0.30268	5.58041820526123	1	0.999789	coding
ENST00000334690	4523	1134	0.50239	6.722199821472168	1	1	coding
ENST00000334731	1185	158	0.39577999999999997	8.866159629821777	1	0.891796	coding
ENST00000334859	2258	713	0.47577	6.09770984649658	1	1	coding
ENST00000334955	6406	847	0.41622000000000003	8.913995170593264	1	1	coding
ENST00000335251	13208	943	0.32380000000000003	5.594571113586425	1	1	coding
ENST00000335255	5243	661	0.39247000000000004	9.56473903656006	1	1	coding
ENST00000335281	3729	72	0.34547000000000005	7.779416084289552	1	0.0465664	noncoding
ENST00000335420	6398	443	0.31578	9.470744132995605	1	0.999963	coding
ENST00000335698	1078	298	0.46734	9.312474250793457	1	0.999993	coding
ENST00000335727	17933	1724	0.28923	6.567313575744628	1	1	coding
ENST00000335753	7673	1205	0.46736000000000005	5.0341386795043945	1	1	coding
ENST00000335877	8154	272	0.32522	5.420018577575683	1	0.999765	coding
ENST00000336032	2092	328	0.378	10.507137870788572	1	0.999772	coding
ENST00000336066	1843	159	0.32825000000000004	9.55229663848877	1	0.576694	coding
ENST00000336079	4408	661	0.40945	7.241765022277833	1	1	coding
ENST00000336216	3805	348	0.38244	6.08060131072998	1	0.999999	coding
ENST00000336273	7662	583	0.38510999999999995	9.32536792755127	1	1	coding
ENST00000336452	1256	185	0.43712	6.521899223327637	1	0.995449	coding
ENST00000336458	1264	155	0.43014	5.074380683898924	1	0.985952	coding
ENST00000336596	5712	984	0.41394	6.333932685852051	1	1	coding
ENST00000336695	496	80	0.40059999999999996	9.576730155944823	1	0.140471	noncoding
ENST00000336755	2584	544	0.39905	7.029130363464354	1	1	coding
ENST00000336783	4456	1076	0.45634	8.700346946716309	1	1	coding
ENST00000337002	6526	400	0.37056	6.67434139251709	1	1	coding
ENST00000337138	3946	827	0.46285	5.1651525497436515	1	1	coding
ENST00000337273	8489	899	0.36883	4.834179115295409	1	1	coding
ENST00000337338	3950	859	0.45285000000000003	7.763546943664552	1	1	coding
ENST00000337386	4508	488	0.3708	6.240773582458496	1	1	coding
ENST00000337392	2470	670	0.42378	5.884904670715332	1	1	coding
ENST00000337530	11795	717	0.33465	6.376846122741699	1	1	coding
ENST00000337573	2383	214	0.34904	6.0387678146362305	1	0.995021	coding
ENST00000337859	2032	427	0.44166	5.224037742614745	1	1	coding
ENST00000337898	1465	341	0.4701099999999999	6.073155403137206	1	1	coding
ENST00000337920	2311	286	0.42916999999999994	8.957317924499513	1	0.999956	coding
ENST00000338037	7088	1217	0.42912	5.899569129943848	1	1	coding
ENST00000338056	4099	474	0.33694	5.44116268157959	1	1	coding
ENST00000338639	1127	190	0.47774000000000005	6.329215049743653	1	0.997831	coding
ENST00000338970	7072	216	0.30735	10.939785194396972	1	0.712045	coding
ENST00000339266	5058	993	0.41070999999999996	6.6516626358032225	1	1	coding
ENST00000339624	506	134	0.36039000000000004	11.957031822204591	1	0.299784	noncoding
ENST00000339656	6885	576	0.32971	9.199332237243652	1	1	coding
ENST00000339754	2634	276	0.32277999999999996	6.329158210754395	1	0.999422	coding
ENST00000339876	10336	1343	0.39442999999999995	6.104189491271971	1	1	coding
ENST00000339907	8287	2719	0.45886	7.342028999328614	1	1	coding
ENST00000340281	9729	583	0.31061	5.0761426925659165	1	1	coding
ENST00000340353	3938	437	0.34294	9.492792320251464	1	0.999994	coding
ENST00000340394	3807	1045	0.46454	8.939718055725102	1	1	coding
ENST00000340491	2392	454	0.41686	5.733315086364747	1	1	coding
ENST00000340535	2735	786	0.46887999999999996	6.4119157791137695	1	1	coding
ENST00000340541	1227	295	0.48768	9.033261680603026	1	0.999996	coding
ENST00000340553	5437	432	0.33394	5.984316062927246	1	1	coding
ENST00000340828	2444	296	0.41746	9.06201457977295	1	0.999957	coding
ENST00000340852	1606	378	0.44295999999999996	6.00369815826416	1	1	coding
ENST00000340934	4104	412	0.33742000000000005	7.552219581604004	1	0.999999	coding
ENST00000340972	1491	259	0.43651	5.3090120315551745	1	0.999985	coding
ENST00000341355	714	185	0.47509	5.647147178649903	1	0.997724	coding
ENST00000341394	5514	710	0.42047	5.143269538879394	1	1	coding
ENST00000341455	3042	585	0.45266	6.989854621887207	1	1	coding
ENST00000341517	4531	737	0.42533	5.085975837707519	1	1	coding
ENST00000341633	1643	433	0.45128	4.754320335388183	1	1	coding
ENST00000341749	2912	793	0.44792999999999994	5.122182273864746	1	1	coding
ENST00000341923	2490	830	0.45821	4.93859233856201	1	1	coding
ENST00000342251	7313	1277	0.43232	8.481863594055177	1	1	coding
ENST00000342287	2755	352	0.35348	8.421907997131353	1	0.999969	coding
ENST00000342320	5761	487	0.32061	8.432480812072757	1	0.999999	coding
ENST00000342494	5730	1069	0.40641	8.508037757873538	1	1	coding
ENST00000342560	2778	368	0.45965999999999996	6.1345415115356445	1	1	coding
ENST00000342677	2490	309	0.38249999999999995	8.391221046447757	1	0.999943	coding
ENST00000342702	2384	570	0.40021	8.259383201599121	1	1	coding
ENST00000342795	1613	293	0.39326	7.645662879943848	1	0.999954	coding
ENST00000342988	8772	553	0.35737	6.49893627166748	1	1	coding
ENST00000343043	1649	399	0.44367999999999996	9.016113090515137	1	1	coding
ENST00000343067	6031	865	0.42203999999999997	5.417290306091308	1	1	coding
ENST00000343090	5905	1303	0.41700000000000004	6.133973121643066	1	1	coding
ENST00000343137	5797	1482	0.4812	6.4102674484252935	1	1	coding
ENST00000343225	5509	1197	0.46522	6.024955940246582	1	1	coding
ENST00000343388	3227	719	0.42447	8.509649467468265	1	1	coding
ENST00000343526	8488	1051	0.37705	6.726803779602051	1	1	coding
ENST00000343619	4106	838	0.42799000000000004	6.016202735900878	1	1	coding
ENST00000343788	1217	366	0.47187	5.067957878112792	1	1	coding
ENST00000343823	2918	629	0.43635999999999997	5.45440616607666	1	1	coding
ENST00000343827	3956	513	0.39235000000000003	6.259132575988769	1	1	coding
ENST00000343882	7308	674	0.35156	4.984859275817871	1	1	coding
ENST00000343975	3681	836	0.45235	6.5707807540893555	1	1	coding
ENST00000344042	847	272	0.42782000000000003	7.713187599182128	-1	0.39333	noncoding
ENST00000344147	1568	242	0.40923000000000004	9.721655082702636	1	0.998497	coding
ENST00000344204	11460	3098	0.44825	5.939413261413574	1	1	coding
ENST00000344922	8126	1908	0.46059	4.760231590270995	1	1	coding
ENST00000345122	9589	1503	0.40464	6.181547355651855	1	1	coding
ENST00000345249	1713	193	0.39181	4.709758567810058	1	0.998294	coding
ENST00000345415	1487	409	0.46942	6.763919639587402	1	1	coding
ENST00000345541	4526	261	0.36946	9.298935890197754	1	0.997808	coding
ENST00000346403	1304	241	0.41255	11.199270439147949	1	0.996047	coding
ENST00000347255	1744	379	0.46808000000000005	6.171259498596191	1	1	coding
ENST00000347486	5569	1727	0.45733	4.807805824279785	1	1	coding
ENST00000347546	2177	589	0.46451	9.37204303741455	1	1	coding
ENST00000347615	5788	1138	0.39549	8.8737024307251	1	1	coding
ENST00000347616	5507	1019	0.44104999999999994	5.615715217590332	1	1	coding
ENST00000347635	5151	469	0.38510999999999995	6.642738914489747	1	1	coding
ENST00000347697	4664	585	0.39905999999999997	7.004632759094237	1	1	coding
ENST00000347934	2839	545	0.41061	9.524897575378418	1	1	coding
ENST00000347982	7688	2428	0.46502000000000004	8.833280754089355	1	1	coding
ENST00000348007	2762	762	0.43767999999999996	5.112576484680175	1	1	coding
ENST00000348165	5214	1084	0.37485999999999997	6.274479103088378	1	1	coding
ENST00000348332	7381	1442	0.42116000000000003	5.835000038146972	1	1	coding
ENST00000348370	5905	987	0.44007999999999997	6.713844490051269	1	1	coding
ENST00000348761	3328	1008	0.45826999999999996	5.535742759704589	1	1	coding
ENST00000348811	1611	276	0.41267	5.971527290344238	1	0.999985	coding
ENST00000348831	6902	702	0.318	9.095409202575684	1	1	coding
ENST00000349129	7957	2466	0.49498	5.878425025939941	1	1	coding
ENST00000349460	2937	842	0.47328000000000003	5.378753471374512	1	1	coding
ENST00000349792	3767	550	0.37334	8.547363471984863	1	1	coding
ENST00000349945	13289	1550	0.36554	5.166005134582518	1	1	coding
ENST00000350030	3225	789	0.46863	4.260389518737793	1	1	coding
ENST00000350057	1401	467	0.46807	4.497805976867675	1	1	coding
ENST00000350249	3845	486	0.40493	6.776367378234863	1	1	coding
ENST00000350320	4284	438	0.39485000000000003	8.764041709899903	1	1	coding
ENST00000351004	3273	355	0.37253000000000003	5.693243598937988	1	1	coding
ENST00000351071	4623	1321	0.47258	4.669516563415528	1	1	coding
ENST00000351193	3028	504	0.41935000000000006	6.757042121887207	1	1	coding
ENST00000351223	1538	450	0.4702	4.350592994689942	1	1	coding
ENST00000351393	2453	801	0.50161	5.636916160583495	1	1	coding
ENST00000351487	2235	444	0.39586000000000005	8.987424659729005	1	1	coding
ENST00000351677	6073	594	0.39238	6.866059303283691	1	1	coding
ENST00000351986	1237	266	0.4727	4.467340278625487	1	0.999996	coding
ENST00000352133	3712	534	0.4105499999999999	8.606867790222172	1	1	coding
ENST00000352684	2360	292	0.37675	9.123001670837404	1	0.999677	coding
ENST00000352689	11136	736	0.2921	5.913039970397949	1	1	coding
ENST00000353364	14950	953	0.3118	4.998614311218262	1	1	coding
ENST00000353533	3778	400	0.36432000000000003	8.281431388854983	1	0.999999	coding
ENST00000354185	4664	784	0.46736000000000005	9.320919609069826	1	1	coding
ENST00000354268	5094	1027	0.45676	5.386085700988769	1	1	coding
ENST00000354284	1456	352	0.4407499999999999	7.747632026672363	1	1	coding
ENST00000354312	2943	671	0.46513	6.198996925354003	1	1	coding
ENST00000354336	5342	304	0.35107	6.261633491516113	1	0.999962	coding
